joint2_to_joint1,joint3_to_joint2,joint4_to_joint3,joint5_to_joint4,joint6_to_joint5,joint6output_to_joint6,joint2_to_joint1_vel,joint3_to_joint2_vel,joint4_to_joint3_vel,joint5_to_joint4_vel,joint6_to_joint5_vel,joint6output_to_joint6_vel
0.16603438256366643,-0.5949763400441186,0.4291707855877491,0.2352303462634671,-0.00036871631312266424,-0.00045312603916904364,0.2706317204602373,-0.9663590273535676,0.6983488160070652,0.38310683328046435,0.00015052012605930567,1.3315685907569224e-05
0.18684634513412476,-0.6692907177996333,0.4828747985362178,0.2646918042964005,-0.0003571411022629779,-0.00045210204406515475,0.2512169744353202,-0.8970337647677572,0.648250236001287,0.35562327793114534,0.00013972202000540212,1.2360436982560368e-05
0.20765830770458307,-0.7436050955551481,0.5365788114846864,0.2941532623293339,-0.0003455658914032916,-0.0004510780489612658,0.23089185990909272,-0.8244578011260504,0.5958025050388537,0.3268510030146511,0.00012841758460716118,1.1360395891270849e-05
0.22847027027504138,-0.817919473310663,0.590282824433155,0.3236147203622673,-0.0003339906805436053,-0.0004500540538573769,0.20845260799040174,-0.74433277505072,0.5378993701703582,0.2950859507542106,0.00011593730690085969,1.0256334512057548e-05
0.24928223284549975,-0.8922338510661778,0.6439868373816239,0.3530761783952008,-0.000322415469683919,-0.000449030058753488,0.18156865557223778,-0.6483368213389532,0.4685269539994549,0.25702897110869727,0.00010098497278395447,8.933583927811437e-06
0.2700941954159581,-0.9665482288216926,0.6976908503300925,0.38253763642813415,-0.0003108402588242326,-0.00044800606364959913,0.14712634779288422,-0.5253518475566267,0.3796506581337732,0.20827236770027335,8.182882767315488e-05,7.238945355726407e-06
0.2909061579864164,-1.0408626065772073,0.7513948632785612,0.4119990944610676,-0.0002992650479645463,-0.0004469820685457102,0.09080692382461408,-0.3242490955416907,0.23432178471289133,0.12854647255401708,5.050505387134348e-05,4.46790373953532e-06
0.3117181205568747,-1.1151769843327222,0.8050988762270298,0.44146055249400096,-0.00028768983710486,-0.0004459580734418213,0.0,0.0,0.0,0.0,0.0,0.0
0.3117181205568747,-1.1151769843327222,0.8050988762270298,0.44146055249400096,-0.00028768983710486,-0.0004459580734418213,0.0,0.0,0.0,0.0,0.0,0.0
0.22754764378937714,-1.1044661910396096,0.7995318354710026,0.43505498958794503,0.07633927392666638,-0.0010620069347861685,-0.34767114514698844,0.04424156678992616,-0.022994991938495583,-0.026458557399065573,0.3165122173951444,-0.0025446263501835605
0.14337716702187958,-1.0937553977464969,0.7939647947149754,0.42864942668188905,0.15296623769043763,-0.0016780557961305156,-0.56414959182792,0.07178870664061657,-0.03731289034844705,-0.042933054886472505,0.5135894673586701,-0.004129045325874553
0.05920669025438208,-1.0830446044533844,0.7883977539589482,0.4222438637758331,0.22959320145420886,-0.0022941046574748627,-0.6941985312820366,0.08833758888503046,-0.045914335582255536,-0.05283007216059689,0.6319831815655442,-0.005080881458287735
-0.024963786513115538,-1.0723338111602718,0.782830713202921,0.41583830086977713,0.3062201652179801,-0.00291015351881921,-0.8010817045856555,0.10193859983010742,-0.052983595550431625,-0.06096412244150946,0.7292872882099292,-0.005863165933073924
-0.10913426328061304,-1.061623017867159,0.7772636724468938,0.4094327379637212,0.3828471289817514,-0.0035262023801635573,-0.8927696584567255,0.11360600102701608,-0.05904784272639743,-0.0679417822909481,0.8127579989469014,-0.006534235668573834
-0.19330474004811055,-1.0509122245740465,0.7716966316908666,0.4030271750576653,0.4594740927455226,-0.004142251241507904,-0.9663590273535676,0.12297033575689775,-0.06391504832617886,-0.07354209905032429,0.8797521531968935,-0.007072840755024459
-0.2774752168156082,-1.040201431280934,0.7661295909348393,0.3966216121516093,0.536101056509294,-0.004758300102852252,-1.0,0.12725118954355985,-0.06614006442431034,-0.0761022528570191,0.9103781599745049,-0.007319061088914183
-0.3616456935831058,-1.0294906379878213,0.7605625501788121,0.39021604924555336,0.6127280202730652,-0.005374348964196599,-1.0,0.12725118954355996,-0.06614006442431038,-0.07610225285701883,0.9103781599745044,-0.0073190610889141885
-0.44581617035060334,-1.0187798446947087,0.7549955094227849,0.38381048633949744,0.6893549840368364,-0.005990397825540946,-1.0,0.12725118954355874,-0.0661400644243111,-0.07610225285701924,0.910378159974506,-0.007319061088914195
-0.5299866471181007,-1.0080690514015962,0.7494284686667576,0.37740492343344145,0.7659819478006077,-0.006606446686885293,-1.0,0.1272511895435599,-0.066140064424311,-0.07610225285701913,0.9103781599745049,-0.007319061088914187
-0.6141571238855985,-0.9973582581084834,0.7438614279107304,0.3709993605273855,0.8426089115643789,-0.00722249554822964,-1.0,0.12725118954355996,-0.06614006442431038,-0.07610225285701883,0.9103781599745044,-0.0073190610889141885
-0.6983276006530958,-0.9866474648153709,0.7382943871547032,0.3645937976213296,0.9192358753281501,-0.007838544409573987,-1.0,0.1272511895435593,-0.06614006442431038,-0.07610225285701916,0.9103781599745051,-0.007319061088914199
-0.7824980774205936,-0.9759366715222583,0.732727346398676,0.3581882347152736,0.9958628390919214,-0.008454593270918336,-1.0,0.1272511895435598,-0.06614006442431028,-0.07610225285701905,0.910378159974504,-0.007319061088914194
-0.8666685541880912,-0.9652258782291456,0.7271603056426488,0.3517826718092177,1.0724898028556926,-0.009070642132262684,-1.0,0.1272511895435593,-0.06614006442431038,-0.07610225285701883,0.9103781599745038,-0.007319061088914183
-0.9508390309555887,-0.9545150849360331,0.7215932648866216,0.34537710890316176,1.1491167666194637,-0.00968669099360703,-1.0,0.1272511895435593,-0.06614006442431038,-0.07610225285701916,0.9103781599745044,-0.007319061088914183
-1.0350095077230863,-0.9438042916429205,0.7160262241305944,0.33897154599710577,1.225743730383235,-0.010302739854951377,-1.0,0.12725118954356013,-0.06614006442431047,-0.07610225285701927,0.9103781599745057,-0.007319061088914193
-1.1191799844905836,-0.9330934983498078,0.7104591833745671,0.33256598309104984,1.3023706941470061,-0.010918788716295723,-1.0,0.1272511895435593,-0.06614006442431038,-0.07610225285701883,0.9103781599745044,-0.007319061088914194
-1.2033504612580814,-0.9223827050566953,0.7048921426185399,0.3261604201849939,1.3789976579107774,-0.011534837577640072,-1.0,0.12725118954355913,-0.06614006442431028,-0.07610225285701906,0.9103781599745047,-0.007319061088914194
-1.287520938025579,-0.9116719117635826,0.6993251018625127,0.31975485727893793,1.4556246216745488,-0.01215088643898442,-1.0,0.12725118954356013,-0.06614006442431047,-0.07610225285701959,0.910378159974507,-0.007319061088914193
-1.3716914147930763,-0.90096111847047,0.6937580611064855,0.31334929437288195,1.53225158543832,-0.012766935300328765,-1.0,0.1272511895435593,-0.06614006442431038,-0.07610225285701883,0.9103781599745044,-0.007319061088914183
-1.455861891560574,-0.8902503251773575,0.6881910203504583,0.3069437314668261,1.6088785492020912,-0.013382984161673113,-1.0,0.12725118954355913,-0.06614006442431028,-0.07610225285701873,0.9103781599745033,-0.007319061088914184
-1.5400323683280717,-0.8795395318842448,0.6826239795944311,0.3005381685607701,1.6855055129658625,-0.01399903302301746,-1.0,0.12725118954355996,-0.06614006442431038,-0.07610225285701949,0.9103781599745058,-0.007319061088914194
-1.6242028450955692,-0.8688287385911322,0.6770569388384039,0.2941326056547141,1.7621324767296338,-0.014615081884361808,-1.0,0.12725118954355963,-0.06614006442431056,-0.07610225285701903,0.9103781599745069,-0.007319061088914202
-1.7083733218630663,-0.8581179452980197,0.6714898980823767,0.28772704274865823,1.838759440493405,-0.015231130745706154,-1.0,0.12725118954355946,-0.06614006442431046,-0.07610225285701894,0.9103781599745058,-0.007319061088914183
-1.7925437986305641,-0.847407152004907,0.6659228573263495,0.28132147984260225,1.9153864042571762,-0.0158471796070505,-1.0,0.12725118954355963,-0.0661400644243102,-0.07610225285701928,0.9103781599745034,-0.007319061088914185
-1.876714275398062,-0.8366963587117944,0.6603558165703223,0.27491591693654627,1.9920133680209475,-0.01646322846839485,-1.0,0.1272511895435593,-0.06614006442431103,-0.07610225285701916,0.9103781599745044,-0.0073190610889142145
-1.9608847521655592,-0.8259855654186818,0.654788775814295,0.26851035403049034,2.0686403317847186,-0.017079277329739198,-1.0,0.12725118954355996,-0.06614006442431038,-0.07610225285701883,0.9103781599745058,-0.007319061088914194
-2.045055228933057,-0.8152747721255691,0.6492217350582679,0.2621047911244344,2.14526729554849,-0.017695326191083546,-1.0,0.12725118954355996,-0.06614006442430972,-0.07610225285701916,0.9103781599745058,-0.007319061088914173
-2.1292257057005544,-0.8045639788324566,0.6436546943022406,0.2556992282183784,2.2218942593122613,-0.01831137505242789,-1.0,0.12725118954355863,-0.06614006442431038,-0.07610225285701916,0.9103781599745031,-0.007319061088914173
-2.213396182468052,-0.793853185539344,0.6380876535462134,0.2492936653123225,2.2985212230760323,-0.018927423913772237,-1.0,0.1272511895435593,-0.06614006442431103,-0.07610225285701899,0.9103781599745058,-0.007319061088914194
-2.2975666592355495,-0.7831423922462314,0.6325206127901861,0.24288810240626654,2.375148186839804,-0.019543472775116585,-1.0,0.12725118954355996,-0.06614006442431038,-0.07610225285701916,0.9103781599745058,-0.007319061088914194
-2.3817371360030473,-0.7724315989531187,0.626953572034159,0.2364825395002106,2.451775150603575,-0.020159521636460932,-1.0,0.1272511895435593,-0.06614006442431038,-0.07610225285701916,0.9103781599745058,-0.007319061088914194
-2.4659076127705446,-0.7617208056600062,0.6213865312781317,0.23007697659415463,2.5284021143673465,-0.02077557049780528,-1.0,0.12725118954355963,-0.06614006442431056,-0.07610225285701903,0.9103781599745056,-0.007319061088914192
-2.550078089538042,-0.7510100123668936,0.6158194905221046,0.22367141368809873,2.605029078131117,-0.021391619359149624,-1.0,0.12725118954355996,-0.06614006442431036,-0.07610225285701883,0.9103781599745031,-0.007319061088914173
-2.6342485663055397,-0.7402992190737809,0.6102524497660773,0.21726585078204277,2.6816560418948887,-0.02200766822049397,-0.9571699121199566,0.12180100991256829,-0.06330727965262592,-0.07284278667928355,0.8713865833787233,-0.007005585059276592
-2.7184190430730375,-0.7295884257806684,0.6046854090100501,0.21086028787598682,2.75828300565866,-0.022623717081838322,-0.8751785692154941,0.11136751399570238,-0.05788436695068855,-0.06660306076948178,0.796743455491522,-0.006405485411796738
-2.802589519840535,-0.7188776324875557,0.5991183682540229,0.20445472496993086,2.8349099694224313,-0.02323976594318267,-0.7904213666857274,0.10058205915140528,-0.052278520114945465,-0.06015284671110789,0.7195823494078868,-0.005785142268755886
-2.8867599966080326,-0.7081668391944431,0.5935513274979957,0.1980491620638749,2.9115369331862024,-0.023855814804527017,-0.6887765291936935,0.08764763266958112,-0.04555572401482377,-0.052417445586678386,0.6270471092809792,-0.0050411974937789195
-2.97093047337553,-0.6974560459013306,0.5879842867419685,0.19164359915781898,2.9881638969499735,-0.02447186366587136,-0.5634321749721685,0.07169741449232342,-0.03726544035138864,-0.04287845784751232,0.5129363467215977,-0.004123794508081089
-3.0551009501430273,-0.686745252608218,0.5824172459859412,0.185238036251763,3.064790860713745,-0.02508791252721571,-0.35011736648727226,0.04455285136536398,-0.023156785175538097,-0.026644720354048152,0.3187392038778033,-0.0025625303936101075
-3.139271426910525,-0.6760344593151053,0.576850205229914,0.17883247334570704,3.141417824477516,-0.025703961388560057,0.0,0.0,0.0,0.0,0.0,0.0
-3.139271426910525,-0.6760344593151053,0.576850205229914,0.17883247334570704,3.141417824477516,-0.025703961388560057,0.0,0.0,0.0,0.0,0.0,0.0
-3.069152338410012,-0.6038900428531583,0.5490521936158733,0.17429344348152026,3.140415381649889,-0.038203594061782385,0.31252550132820467,0.32155252449745775,-0.12389761049933942,-0.020230761896431144,-0.004467955216711859,-0.055711704917393606
-2.9990332499094983,-0.5317456263912113,0.5212541820018326,0.16975441361733346,3.1394129388222622,-0.050703226735004714,0.5075757160672076,0.5222365924744659,-0.20122331810029143,-0.032856977790693645,-0.007256449661998668,-0.090481923544135
-2.928914161408985,-0.45960120992926423,0.4934561703877918,0.16521538375314668,3.138410495994635,-0.06320285940822704,0.6230834805122728,0.6410806967108232,-0.24701521651511948,-0.040334159875822645,-0.008907782166163457,-0.11107267361439374
-2.858795072908472,-0.3874567934673172,0.4656581587737511,0.16067635388895987,3.137408053167008,-0.07570249208144936,0.7190173331916012,0.7397855140223846,-0.28504723330238935,-0.04654426088554653,-0.01027928035020159,-0.12817412123817207
-2.7886759844079583,-0.3153123770053702,0.43786014715971033,0.1561373240247731,3.136405610339381,-0.08820212475467169,0.8013125943376158,0.8244578011260499,-0.31767236682934163,-0.051871492827816834,-0.011455797273734108,-0.14284431386431495
-2.718556895907445,-0.24316796054342316,0.4100621355456696,0.1515982941605863,3.135403167511754,-0.10070175742789401,0.8763837832435454,0.9016973550412926,-0.3474335891400345,-0.056731087777935715,-0.0125290367651433,-0.1562267223601037
-2.648437807406932,-0.17102354408147613,0.3822641239316289,0.1470592642963995,3.134400724684127,-0.11320139010111635,0.943762860668615,0.9710226176271032,-0.3741453507567253,-0.06109274807891752,-0.013492307599677669,-0.16823791268907917
-2.5783187189064183,-0.0988791276195291,0.3544661123175882,0.14252023443221273,3.1333982818565,-0.12570102277433867,0.9719267538534754,1.0,-0.3853106446387707,-0.0629158857578525,-0.013894946785739175,-0.17325849020922254
-2.508199630405905,-0.02673471115758208,0.3266681007035474,0.13798120456802593,3.132395839028873,-0.138200655447561,0.9719267538534723,1.0,-0.3853106446387707,-0.0629158857578525,-0.013894946785742253,-0.17325849020922274
-2.438080541905392,0.045409705304364945,0.2988700890895067,0.13344217470383915,3.1313933962012457,-0.15070028812078334,0.9719267538534746,1.0,-0.3853106446387704,-0.06291588575785245,-0.013894946785739163,-0.1732584902092228
-2.3679614534048783,0.11755412176631208,0.2710720774754659,0.12890314483965234,3.130390953373619,-0.1631999207940057,0.9719267538534754,1.0,-0.3853106446387703,-0.0629158857578525,-0.013894946785739173,-0.17325849020922252
-2.297842364904365,0.189698538228259,0.24327406586142525,0.12436411497546557,3.1293885105459918,-0.175699553467228,0.9719267538534754,1.0,-0.3853106446387703,-0.0629158857578524,-0.013894946785742253,-0.17325849020922252
-2.2277232764038515,0.26184295469020613,0.21547605424738447,0.11982508511127878,3.1283860677183646,-0.18819918614045034,0.9719267538534754,1.0,-0.3853106446387706,-0.0629158857578525,-0.013894946785739175,-0.17325849020922252
-2.1576041879033383,0.33398737115215305,0.18767804263334376,0.11528605524709198,3.127383624890738,-0.20069881881367263,0.9719267538534754,1.0,-0.3853106446387706,-0.0629158857578525,-0.013894946785739175,-0.17325849020922252
-2.0874850994028247,0.4061317876141002,0.15988003101930298,0.11074702538290519,3.1263811820631107,-0.21319845148689498,0.9719267538534754,1.0,-0.3853106446387706,-0.0629158857578524,-0.013894946785742253,-0.17325849020922252
-2.0173660109023115,0.4782762040760471,0.13208201940526226,0.10620799551871841,3.1253787392354835,-0.22569808416011727,0.9719267538534739,1.0,-0.3853106446387703,-0.0629158857578524,-0.013894946785739173,-0.17325849020922252
-1.947246922401798,0.5504206205379942,0.10428400779122154,0.10166896565453162,3.1243762964078567,-0.23819771683333962,0.9719267538534739,1.0,-0.3853106446387706,-0.0629158857578525,-0.013894946785739173,-0.17325849020922252
-1.877127833901285,0.6225650369999411,0.07648599617718077,0.09712993579034483,3.1233738535802296,-0.2506973495065619,0.9719267538534739,1.0,-0.3853106446387706,-0.0629158857578525,-0.013894946785739173,-0.17325849020922252
-1.8070087454007715,0.6947094534618883,0.04868798456314005,0.09259090592615804,3.122371410752603,-0.26319698217978427,0.9719267538534739,1.0,-0.3853106446387703,-0.0629158857578524,-0.013894946785739173,-0.1732584902092229
-1.7368896569002583,0.7668538699238352,0.020889972949099334,0.08805187606197126,3.1213689679249756,-0.2756966148530066,0.9719267538534739,1.0,-0.3853106446387704,-0.0629158857578524,-0.01389494678574223,-0.17325849020922265
-1.6667705683997447,0.8389982863857826,-0.006908038664941496,0.08351284619778446,3.1203665250973485,-0.28819624752622897,0.9719267538534739,1.0,-0.3853106446387704,-0.0629158857578525,-0.013894946785739153,-0.17325849020922265
-1.5966514798992315,0.9111427028477295,-0.034706050278982215,0.07897381633359767,3.1193640822697217,-0.3006958801994513,0.9719267538534754,1.0,-0.38531064463877085,-0.0629158857578525,-0.013894946785739196,-0.1732584902092228
-1.526532391398718,0.9832871193096764,-0.06250406189302293,0.07443478646941089,3.1183616394420945,-0.3131955128726736,0.9719267538534754,1.0,-0.3853106446387701,-0.0629158857578525,-0.013894946785742273,-0.1732584902092224
-1.456413302898205,1.0554315357716233,-0.09030207350706354,0.0698957566052241,3.1173591966144674,-0.3256951455458959,0.9719267538534739,1.0,-0.3853106446387697,-0.0629158857578525,-0.013894946785739153,-0.17325849020922263
-1.3862942143976913,1.1275759522335707,-0.11810008512110437,0.06535672674103729,3.1163567537868406,-0.3381947782191183,0.9719267538534739,1.0,-0.3853106446387704,-0.0629158857578524,-0.013894946785739153,-0.17325849020922263
-1.316175125897178,1.1997203686955176,-0.1458980967351451,0.06081769687685051,3.1153543109592134,-0.3506944108923406,0.9719267538534754,1.0,-0.38531064463877085,-0.0629158857578525,-0.013894946785742273,-0.1732584902092224
-1.2460560373966647,1.2718647851574645,-0.1736961083491858,0.05627866701266372,3.1143518681315863,-0.3631940435655629,0.9719267538534754,1.0,-0.38531064463877085,-0.06291588575785259,-0.013894946785739196,-0.1732584902092228
-1.1759369488961515,1.3440092016194114,-0.20149411996322653,0.05173963714847693,3.1133494253039595,-0.37569367623878525,0.9719267538534739,1.0,-0.3853106446387704,-0.0629158857578523,-0.013894946785739153,-0.17325849020922265
-1.105817860395638,1.4161536180813588,-0.22929213157726736,0.04720060728429015,3.1123469824763323,-0.3881933089120076,0.9719267538534739,1.0,-0.3853106446387704,-0.0629158857578524,-0.01389494678574223,-0.17325849020922227
-1.0356987718951247,1.4882980345433057,-0.2570901431913081,0.04266157742010335,3.111344539648705,-0.4006929415852299,0.9437628606686135,0.9710226176271033,-0.37414535075672584,-0.06109274807891781,-0.013492307599677868,-0.16823791268907934
-0.9655796833946115,1.5604424510052526,-0.2848881548053488,0.03812254755591657,3.1103420968210784,-0.41319257425845224,0.884797327663533,0.9103539172633177,-0.3507690547101593,-0.05727572305775232,-0.012649319236562926,-0.1577265452610942
-0.8954605948940979,1.6325868674671995,-0.3126861664193895,0.03358351769172979,3.1093396539934512,-0.42569220693167453,0.8213231888194226,0.8450463839616082,-0.32560536695390924,-0.05316684175341482,-0.011741874536630448,-0.146411460641951
-0.8253415063935847,1.7047312839291469,-0.34048417803343034,0.029044487827542986,3.108337211165824,-0.4381918396048969,0.7513029355385292,0.7730036574873363,-0.2978465375745723,-0.04863420980487532,-0.01074084468596839,-0.13392944662246295
-0.7552224178930711,1.7768757003910938,-0.36828218964747095,0.02450545796335621,3.1073347683381973,-0.45069147227811923,0.6694513050091047,0.6887878148789264,-0.2653972769703289,-0.04333569547232344,-0.009570670034408122,-0.11933833688043244
-0.6851033293925579,1.8490201168530407,-0.39608020126151167,0.019966428099169403,3.10633232551057,-0.4631911049513415,0.5992681565249598,0.616577488117283,-0.23757386941622485,-0.03879251880325069,-0.008567311386676286,-0.10682728468819523
-0.6149842408920447,1.9211645333149876,-0.4238782128755525,0.015427398234982626,3.105329882682943,-0.4756907376245638,0.5097835288063135,0.5245081759352079,-0.2020985833879011,-0.03299989647619909,-0.007288013193305029,-0.09087549466492745
-0.5448651523915311,1.993308949776935,-0.4516762244895933,0.01088836837079582,3.1043274398553162,-0.4881903702977862,0.31473331406731003,0.3238241079581995,-0.12477287578694843,-0.020373680581936567,-0.004499518748018216,-0.056105276038186054
-0.4747460638910179,2.0654533662388816,-0.4794742361036338,0.006349338506609037,3.103324997027689,-0.5006900029710085,0.0,0.0,0.0,0.0,0.0,0.0
-0.4747460638910179,2.0654533662388816,-0.4794742361036338,0.006349338506609037,3.103324997027689,-0.5006900029710085,0.0,0.0,0.0,0.0,0.0,0.0
-0.474554725306173,2.0662455134186724,-0.4814141181120957,0.006668385196639005,3.102840375436491,-0.5011569468205015,-0.0008938886220287141,0.005900358881635561,-0.1552231186081449,0.14322758809202493,0.0012853802033453705,-0.0022445024086986676
-0.47544860451877075,2.0692832694080945,-0.5876541742349495,0.10674709861756317,3.104417526515027,-0.5020818377401799,-0.004083147054114084,-0.03277266142331734,-0.39230097958722554,0.41085102175311766,0.007203404902514523,-0.00420897319741566
-0.47634580708152224,2.0574353550453712,-0.664592724824144,0.1924129254646592,3.1060002676638767,-0.5030051114401555,-0.006086880499690936,-0.11780902067594409,-0.4484266277542017,0.5451174287848676,0.010736686751346767,-0.006245354248122718
-0.4772463536917139,2.0352584919548167,-0.7216089895364646,0.2684883713146231,3.107588609890367,-0.5039267703353557,-0.006874530910454782,-0.20196483551666078,-0.37068022484624763,0.5489035822333439,0.012123741584350891,-0.007015573469301189
-0.47815025883536755,2.0047888893008037,-0.7626134803161624,0.33684774711994364,3.109182565082379,-0.5048468099705116,-0.006974758528934557,-0.261023243147134,-0.26408046048010936,0.5011241033219077,0.012298150812992292,-0.007080430858339534
-0.479057537496986,1.967245099323424,-0.7897167916310579,0.3983831031811082,3.1107821450127418,-0.5057652264868537,-0.007334531543869926,-0.33023254214980663,-0.16323430149026613,0.4683746345447154,0.012929697125088319,-0.0074025967235983
-0.47996820481693614,1.9234105440694624,-0.8040628416741333,0.45345494380193,3.1123873616603883,-0.5066820160025713,-0.008226669972901895,-0.4222267893466065,-0.0722695472204076,0.4664810145256433,0.014499360204574051,-0.008258351229232231
-0.48088227604070977,1.873794668801532,-0.8061896117966235,0.502091813238881,3.1139982270705504,-0.5075971746856457,-0.008339816617843925,-0.4761994059131583,0.03449584038430208,0.4134318720904546,0.014695618798727546,-0.00832730137037424
-0.4817997664817072,1.8186927678253813,-0.796174058564917,0.5440753818504586,3.1156147532059597,-0.508510698850107,-0.00813200181408612,-0.5113102255254496,0.14377140072059555,0.3401024180466584,0.014326101493967864,-0.008074538206979585
-0.4827206915574294,1.758186974429184,-0.7736511712936445,0.5789585138157108,3.1172369521771115,-0.5094225847876483,-0.007998041430783549,-0.5483067455902892,0.25235247790409177,0.2690956604883744,0.014086788807086225,-0.007897998276214478
-0.4836450668486278,1.6920938251737092,-0.7377175072342976,0.6060212382163918,3.1188648365805247,-0.510332828521291,-0.0077523915184463344,-0.5786548935683353,0.3630148050890273,0.18972888987205122,0.013650789946862363,-0.0076130706248703685
-0.4845729078728023,1.6198311704361934,-0.6866596142150762,0.6241322604174798,3.1204984181792375,-0.5112414267649785,-0.007320186278804176,-0.5971646949545523,0.4709606763765698,0.10185108573362735,0.012886535492818575,-0.007149338511097983
-0.4855042303968808,1.540107735894835,-0.6172988927486178,0.631404263631426,3.122137709638723,-0.5121483756764319,-0.0067536312991187805,-0.6128606064503275,0.5880090828675834,0.002489663955968606,0.011886071444276974,-0.006559296864238815
-0.48643905026351464,1.450093324662189,-0.5232179818056282,0.6242500919240114,3.123782723358322,-0.5130536717346115,-0.006005242892453511,-0.6301939974068982,0.7254888995697726,-0.11508698447430463,0.010566200705412608,-0.005800727103749676
-0.48737738006848136,1.3420523111203897,-0.3875404893308777,0.5935289871938132,3.125433471842999,-0.5139573080135885,-0.003384441546421299,-0.43295112408716796,0.584609548422492,-0.16277450328791648,0.005953738273467018,-0.0032559285167326046
-0.48831924145824585,1.168816344228858,-0.10872126872332741,0.4848641619875197,3.127089967694056,-0.514859286730234,0.0,0.0,0.0,0.0,0.0,0.0
-0.48831924145824585,1.168816344228858,-0.10872126872332741,0.4848641619875197,3.127089967694056,-0.514859286730234,0.0,0.0,0.0,0.0,0.0,0.0
-0.48831924145824585,1.168816344228858,-0.10872126872332741,0.4848641619875197,3.127089967694056,-0.514859286730234,0.0,0.0,0.0,0.0,0.0,0.0
-0.45996706620685507,1.270187282779222,-0.3405711241307014,0.6152700892391382,3.12721986109772,-0.519888126986064,0.14628923935849047,0.3528292740770079,-0.8266216573593783,0.4734630428763644,0.0005928079485467994,-0.022889051893016193
-0.4307704191752275,1.3192502098926977,-0.4591723193598886,0.6847485569701667,3.127328463400965,-0.5240726614600729,0.19355530346851946,0.26824640786923254,-0.6589951233026033,0.39039978731286307,0.00063638477339655,-0.02449564338900421
-0.40075222964715984,1.3531959079207667,-0.5442848230260134,0.7358676284045165,3.1274159348365576,-0.5274358367277212,0.21056083337744613,0.20471757850215747,-0.5201625472208105,0.3151540190966986,0.0005348049178988663,-0.020548116805892462
-0.36994483695015296,1.3784043918211017,-0.60947195913835,0.7758099452277636,3.1274829937877833,-0.5300099906602793,0.2577395925211042,0.17974588865442043,-0.47096610775021674,0.2909716585208406,0.0004599450512740972,-0.017645090020513236
-0.33838639482341715,1.3977128125486054,-0.6606896702782196,0.807693605428659,3.127530549388491,-0.5318332722498922,0.30887800401760396,0.16477452703269604,-0.4412870355997339,0.27631313311812994,0.00037047022361577945,-0.014199158871556608
-0.3061237872989776,1.4125082577156327,-0.7007949151544255,0.8329877170503773,3.127559767918216,-0.5329525571433485,0.31783370556644036,0.1264257805236128,-0.3453458249964373,0.21881131085882444,0.00020268985080590493,-0.007762956098281154
