x,y,z,qx,qy,qz,qw
0.04581093776290154,-0.06466320399692965,0.4110765312212361,-0.5002306045109041,0.5004629421431692,-0.4999978411349179,0.49930786566254015
-0.015246060378695877,0.26911161457999894,0.023359814096685798,0.9888149852743247,0.1490562827477644,0.0009980150404126102,0.0051140430517416955
-0.011896242598747216,0.2582361921174392,0.10924828438134648,0.9886662763792256,0.14903686979206088,0.002911411254992771,0.01784738293212326
-0.25657775932789534,0.06464215668996007,0.040296774103013,0.706827352954889,0.7071549248373823,0.012943334770286193,0.012628360069535724
-0.24905132535169963,0.07107954905272194,0.140708366768552,0.715646577196741,0.6977762555629272,0.021762266555806566,0.02201539174132041
0.04581093776290154,-0.06466320399692965,0.4110765312212361,-0.5002306045109041,0.5004629421431692,-0.4999978411349179,0.49930786566254015
